,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
498,6.0,1470198762941435907,1445510818083135498,freedom of Speech News,freedomfspeechn,0,https://t.co/5G0loroYnt,Activist group targets Exxon with shareholder climate resolution https://t.co/5G0loroYnt,https://grist.org/politics/exxon-lobbyists-paid-the-6-democrats-named-in-sting-video-nearly-333000/
499,6.0,1470192496798048263,1313977031533752320,ClimateGuru,WebWorks19,0,https://t.co/FbyP6XtCRt,Activist group targets Exxon with shareholder climate resolution #SmartNews  https://t.co/FbyP6XtCRt,http://sumof.us/724789016t?referring_akid=92373.16348562.z64OYT&amp;referring_source=fwd
500,6.0,1470181593859772421,211516854,FX口座開設方法とキャンペーン情報,FX_syoshinsya,0,https://t.co/esaezHUIx5,Activist group targets Exxon with shareholder climate resolution - FX Empire https://t.co/esaezHUIx5,http://sumof.us/724738525t?referring_akid=92373.9205965.SpCLGI&amp;referring_source=fwd
502,6.0,1470164190774112260,19019342,Reuters Events Sustainable Business,REvents_SustBiz,0,https://t.co/UYyUsFn1da,Activist group targets Exxon with shareholder climate resolution https://t.co/UYyUsFn1da,http://sumof.us/724677192t?referring_akid=92373.928350.hWXJG5&amp;referring_source=fwd
504,6.0,1470151048769810434,1237790695622148096,EducatedWildChildGrownUp,ListenHere12,0,https://t.co/avXkA5VW54,Activist group targets Exxon with shareholder climate resolution https://t.co/avXkA5VW54,http://sumof.us/724655776t?referring_akid=92373.1356176.p7JkT0&amp;referring_source=fwd
505,6.0,1470143207740559360,2793391472,DWatchNews N America,dwatchnews_nam,0,https://t.co/JudZyrqUz2,Activist group targets Exxon with shareholder climate resolution https://t.co/JudZyrqUz2,http://sumof.us/724645161t?referring_akid=92373.15667928.Tv8dzW&amp;referring_source=fwd
507,6.0,1470133321527087115,50770039,𝚃𝚑𝚎𝚘 𝙱𝚎𝚜𝚝𝚎𝚖𝚊𝚗,theobesteman,0,https://t.co/YiV0LsTVP5,Activist group targets #Exxon with shareholder climate resolution #energie  https://t.co/YiV0LsTVP5,http://sumof.us/724597433t?referring_akid=92373.15711963.l77a9A&amp;referring_source=fwd
508,6.0,1470120665944629249,1390877487937331206,Alein,cryptoaline,0,https://t.co/a2dK8aODSR,Activist group targets Exxon with shareholder climate resolution By Reuters https://t.co/a2dK8aODSR,https://bit.ly/3BrSqoZ
509,6.0,1470117546560946176,1167120000286523392,Greg Foos,GregGFoos,0,https://t.co/oZKw4rDSRj,"Activists Investors Call On Exxon To Replace Its CEO -
https://t.co/oZKw4rDSRj
#oilprice #enviornment #climate #wtpEARTH #wtpBLUE",https://www.nytimes.com/2021/05/26/business/exxon-mobil-climate-change.html?smid=tw-share
513,6.0,1470107077385334790,1057724145319010305,Hartford Business Insurance Agent,HartfordInsure,0,https://t.co/mBufJNyDtr,Activist group targets Exxon with shareholder climate resolution https://t.co/mBufJNyDtr #https://bit.ly/2UzF9ol #https://bit.ly/2TBmfB6,https://buttonwoodtree.net/index.php/2021/07/19/tough-lessons-for-exxon-on-climate-change-activism/
514,6.0,1470107077385334790,1057724145319010305,Hartford Business Insurance Agent,HartfordInsure,1,https://bit.ly/2UzF9ol,Activist group targets Exxon with shareholder climate resolution https://t.co/mBufJNyDtr #https://bit.ly/2UzF9ol #https://bit.ly/2TBmfB6,https://www.dallasnews.com/news/environment/2021/07/16/young-protesters-outside-exxon-headquarters-demand-legislation-to-curb-climate-change/
515,6.0,1470107077385334790,1057724145319010305,Hartford Business Insurance Agent,HartfordInsure,2,https://bit.ly/2TBmfB6,Activist group targets Exxon with shareholder climate resolution https://t.co/mBufJNyDtr #https://bit.ly/2UzF9ol #https://bit.ly/2TBmfB6,https://cnb.cx/3cedlAX
516,6.0,1470106252575485957,544490330,René Orij,ReneOrij,0,https://t.co/Cv0b91JCgx,Activist group targets #Exxon with shareholder #climateresolution  https://t.co/Cv0b91JCgx,https://www.nytimes.com/2021/05/26/business/exxon-mobil-climate-change.html?mc=aud_dev&amp;campaign_id=23848483353080063&amp;ad-keywords=auddevgate&amp;subid1=TAFI&amp;adset_id=23848552400730063&amp;ad_id=23848552400830063&amp;ad_name=INTER_20_XXXX_XXX_1P_CD_XX_XX_SITEVISITXREM_X_XXXX_COALL_P_X_X_EN_FBIG_OA_XXXX_00_EN_JP_NFLINKS&amp;adset_name=https%3A%2F%2Fwww.nytimes.com%2F2021%2F05%2F26%2Fbusiness%2Fexxon-mobil-climate-change.html&amp;fbclid=IwAR1yofE2B0tMxNsR5De3PQIomgV3SDalifh_IYQXqsRyimPdyx0NW92v5T0
518,6.0,1470096154822070281,1652541,Reuters,Reuters,0,https://t.co/obUfwpybRz,Activist group targets Exxon with shareholder climate resolution https://t.co/obUfwpybRz https://t.co/ghirZBlVf4,https://twitter.com/DearWall/status/1416178342143971331/photo/1
519,6.0,1470096154822070281,1652541,Reuters,Reuters,1,https://t.co/ghirZBlVf4,Activist group targets Exxon with shareholder climate resolution https://t.co/obUfwpybRz https://t.co/ghirZBlVf4,https://twitter.com/pinelsart/status/1416129895319543810/photo/1
521,6.0,1470087252932014084,61560150,Saqib,SaqibReports,0,https://t.co/jxOGprDf1Q,Activist group targets Exxon with shareholder climate resolution https://t.co/jxOGprDf1Q,https://www.nytimes.com/2021/06/09/business/exxon-mobil-engine-no1-activist.html?mc=aud_dev&amp;campaign_id=23848483353080063&amp;ad-keywords=auddevgate&amp;subid1=TAFI&amp;adset_id=23848483354720063&amp;ad_id=23848483355460063&amp;ad_name=INTER_20_XXXX_XXX_1P_CD_XX_XX_SITEVISITXREM_X_XXXX_COALL_P_X_X_EN_FBIG_OA_XXXX_00_EN_JP_NFLINKS&amp;adset_name=https%3A%2F%2Fwww.nytimes.com%2F2021%2F06%2F09%2Fbusiness%2Fexxon-mobil-engine-no1-activist.html&amp;fbclid=IwAR0wsIa2trgcR7-jN9lqIpbTGMIOaKbWn4jlFThVzqTzYG2rg8mFRMcSb88
524,6.0,1470071465752080392,1031294099696050176,EconomySquare.com,EconomySquare,0,https://t.co/RIIDg0SPbD,"Activist group targets Exxon with shareholder climate resolution by EconomySquare 
https://t.co/RIIDg0SPbD
#forex #forextrader #investing #crypto #stocks #finance #trading #news https://t.co/nmEK2WZEPZ",https://www.law.ox.ac.uk/business-law-blog/blog/2021/07/battle-board-climate-rebellion-exxon-marks-new-era-shareholder
525,6.0,1470071465752080392,1031294099696050176,EconomySquare.com,EconomySquare,1,https://t.co/nmEK2WZEPZ,"Activist group targets Exxon with shareholder climate resolution by EconomySquare 
https://t.co/RIIDg0SPbD
#forex #forextrader #investing #crypto #stocks #finance #trading #news https://t.co/nmEK2WZEPZ",https://www.law.ox.ac.uk/business-law-blog/blog/2021/07/battle-board-climate-rebellion-exxon-marks-new-era-shareholder
527,6.0,1470064351096676352,35411199,WallStreetNewsNetwork & stockerblog,stockerblog,0,https://t.co/J4VOFXQv6k,Activist group targets Exxon with shareholder climate resolution https://t.co/J4VOFXQv6k via @Yahoo $XOM,https://twitter.com/RbtLowe777/status/1414389688622739459/video/1
530,6.0,1470057641955102721,1260307716385443840,U-S-NEWS.COM,us_news_com,0,https://t.co/aSqFaeBUTw,MONEY &amp; BUSINESS: Activist group targets Exxon with shareholder climate resolution https://t.co/aSqFaeBUTw,https://www.currentaffairs.org/2021/07/exxon-admits-capitalism-created-the-climate-crisis/
531,6.0,1470055582036107277,19546277,Yahoo Finance,YahooFinance,0,https://t.co/0OUP1KftbM,Activist group targets Exxon with shareholder climate resolution https://t.co/0OUP1KftbM https://t.co/XRexkydMkq,https://www.npr.org/2021/07/01/1012138741/exxon-lobbyist-caught-on-video-talks-about-undermining-bidens-climate-push
532,6.0,1470055582036107277,19546277,Yahoo Finance,YahooFinance,1,https://t.co/XRexkydMkq,Activist group targets Exxon with shareholder climate resolution https://t.co/0OUP1KftbM https://t.co/XRexkydMkq,https://www.scientificamerican.com/article/exxon-knew-about-climate-change-almost-40-years-ago/
533,6.0,1470051452823425030,1333283589291601923,Down Right News,real_DRN,0,https://t.co/XXD1qW2eaI,Activist group targets Exxon with shareholder climate resolution https://t.co/XXD1qW2eaI https://t.co/eXHc4Z9GmB,https://www.washingtonpost.com/climate-environment/2021/07/02/exxon-climate-change-video-leaked/
534,6.0,1470051452823425030,1333283589291601923,Down Right News,real_DRN,1,https://t.co/eXHc4Z9GmB,Activist group targets Exxon with shareholder climate resolution https://t.co/XXD1qW2eaI https://t.co/eXHc4Z9GmB,http://sumof.us/722352578t?referring_akid=91646.15311863.OjayQj&amp;referring_source=fwd
536,6.0,1470047900143165446,197279172,Mynameis...Miro,zg4ever,0,https://t.co/mV4LlJgqql,Activist group targets Exxon with shareholder climate resolution https://t.co/mV4LlJgqql,http://sumof.us/722334327t?referring_akid=91646.11646185.upEfIw&amp;referring_source=fwd
537,6.0,1470047755150184450,1148499777006575616,Trostrum,trostrumnet,0,https://t.co/a0LMFID3iT,Activist group targets Exxon with shareholder climate resolution https://t.co/a0LMFID3iT,http://sumof.us/722333361t?referring_akid=91646.165361.r6Argy&amp;referring_source=fwd
538,6.0,1470045849577209860,324916259,EIN Presswire: Shell Newswire,EINShellNews,0,https://t.co/cTivjKXc7r,Activist group targets Exxon with shareholder climate resolution https://t.co/cTivjKXc7r,http://sumof.us/722310725t?referring_source=whatsapp
539,6.0,1470045707239587840,1419951985340534792,World News,tryingBot05,0,https://t.co/xZtQP216jD,"Activist group targets Exxon with shareholder climate resolution

https://t.co/xZtQP216jD",https://www.nytimes.com/2021/07/02/climate/congress-exxon-climate-change.html
540,6.0,1470045241633816581,820832115763900418,CATHERINE STEVENS,CNKDSSRS4,0,https://t.co/eMpcmIQdOm,Activist group targets Exxon with shareholder climate resolution https://t.co/eMpcmIQdOm,https://www.nytimes.com/2021/07/02/climate/congress-exxon-climate-change.html
542,6.0,1470043146113351686,40721566,Ron,ronmc1,0,https://t.co/H7wplYO4Ki,Investor Group to Hit Exxon on Climate Following U.S. Success https://t.co/H7wplYO4Ki,https://twitter.com/VisionCMI/status/1412816197415063552/photo/1
543,6.0,1470038238253432836,228525655,Dear Wallstreet,DearWall,0,https://t.co/BalUaVAuAN,Activist group targets Exxon with shareholder climate resolution  https://t.co/BalUaVAuAN https://t.co/6PBRI7WCzj,http://dlvr.it/S3C419
544,6.0,1470038238253432836,228525655,Dear Wallstreet,DearWall,1,https://t.co/6PBRI7WCzj,Activist group targets Exxon with shareholder climate resolution  https://t.co/BalUaVAuAN https://t.co/6PBRI7WCzj,https://twitter.com/BOSSBMSControls/status/1412569818717331457/photo/1
545,6.0,1470035240836030469,2907695977,Thomas Vitins,ThomasVitins,0,https://t.co/60es934QuC,#Activist group #FollowThis targets #Exxon with #shareholder #climate resolution | #Reuters  https://t.co/60es934QuC,http://sumof.us/721973032t?referring_akid=91459.2565363.G1O2up&amp;referring_source=fwd
546,6.0,1470035108593745920,1596829382,Zyite.news,ZyiteGadgets,0,https://t.co/KC2KjevnQu,Activist group targets Exxon with shareholder climate resolution https://t.co/KC2KjevnQu https://t.co/EHONm6VyWS,https://www.nytimes.com/2021/07/02/climate/congress-exxon-climate-change.html
547,6.0,1470035108593745920,1596829382,Zyite.news,ZyiteGadgets,1,https://t.co/EHONm6VyWS,Activist group targets Exxon with shareholder climate resolution https://t.co/KC2KjevnQu https://t.co/EHONm6VyWS,https://www.mondaq.com/unitedstates/climate-change/1086576/massachusetts-exxon-climate-change-lawsuit-continues
548,6.0,1470034482396864512,1652541,Reuters,Reuters,0,https://t.co/X7n9f8ssVu,Activist group targets Exxon with shareholder climate resolution https://t.co/X7n9f8ssVu https://t.co/OTBWjgx3TB,https://www.instagram.com/p/CQ8-3rqh2Kz/?utm_medium=share_sheet
549,6.0,1470034482396864512,1652541,Reuters,Reuters,1,https://t.co/OTBWjgx3TB,Activist group targets Exxon with shareholder climate resolution https://t.co/X7n9f8ssVu https://t.co/OTBWjgx3TB,https://www.nytimes.com/2021/06/30/climate/exxon-greenpeace-lobbyist-video.html#click=https://t.co/S6xlXQ2bkO
550,6.0,1470034462553612291,108617488,Investing.com News,newsinvesting,0,https://t.co/CdJ1NjzruC,Activist group targets Exxon with shareholder climate resolution - https://t.co/CdJ1NjzruC,https://www.npr.org/2021/05/26/1000448553/tiny-fund-scores-historic-win-in-battle-against-exxonmobil-over-future-of-oil
551,6.0,1470034003386253313,434064748,BlackCentaurFX,BlackCentaurFX,0,https://t.co/gsgXjPcJdK,Activist group targets Exxon with shareholder climate resolution https://t.co/gsgXjPcJdK via FXEmpire #forex #fx,https://www.dw.com/en/activist-investor-exxon-mobil-oil-climate/a-58136880
552,6.0,1470033986969870340,963495628545327104,STCK.PRO,StckPro,0,https://t.co/Hy5eRPyaro,$XOM NEW ARTICLE : Activist group targets Exxon with shareholder climate resolution https://t.co/Hy5eRPyaro Get all the latest $XOM related news here : https://t.co/Bq4y9K9Cno https://t.co/r5V3Vk6Iol,https://www.npr.org/2021/07/01/1012138741/exxon-lobbyist-caught-on-video-talks-about-undermining-bidens-climate-push
553,6.0,1470033986969870340,963495628545327104,STCK.PRO,StckPro,1,https://t.co/Bq4y9K9Cno,$XOM NEW ARTICLE : Activist group targets Exxon with shareholder climate resolution https://t.co/Hy5eRPyaro Get all the latest $XOM related news here : https://t.co/Bq4y9K9Cno https://t.co/r5V3Vk6Iol,https://reut.rs/3h8aPPc
554,6.0,1470033986969870340,963495628545327104,STCK.PRO,StckPro,2,https://t.co/r5V3Vk6Iol,$XOM NEW ARTICLE : Activist group targets Exxon with shareholder climate resolution https://t.co/Hy5eRPyaro Get all the latest $XOM related news here : https://t.co/Bq4y9K9Cno https://t.co/r5V3Vk6Iol,https://reut.rs/3h8aPPc
555,6.0,1470032075428225028,1199800417821048834,ETF Screener & Stock Picker,ETFsStockPicker,0,https://t.co/Rdy0bF2C1n,#Stock_market_news Activist group targets Exxon with shareholder climate resolution https://t.co/Rdy0bF2C1n https://t.co/HhkKr6EmNW https://t.co/a4p7wfMLxs,https://www.reuters.com/business/sustainable-business/exxon-lobbyist-duped-by-greenpeace-says-climate-policy-was-ploy-ceo-condemns-2021-06-30/
556,6.0,1470032075428225028,1199800417821048834,ETF Screener & Stock Picker,ETFsStockPicker,1,https://t.co/HhkKr6EmNW,#Stock_market_news Activist group targets Exxon with shareholder climate resolution https://t.co/Rdy0bF2C1n https://t.co/HhkKr6EmNW https://t.co/a4p7wfMLxs,https://www.washingtonpost.com/climate-environment/2021/07/02/exxon-climate-change-video-leaked/
557,6.0,1470032075428225028,1199800417821048834,ETF Screener & Stock Picker,ETFsStockPicker,2,https://t.co/a4p7wfMLxs,#Stock_market_news Activist group targets Exxon with shareholder climate resolution https://t.co/Rdy0bF2C1n https://t.co/HhkKr6EmNW https://t.co/a4p7wfMLxs,https://seekingalpha.com/article/4437772-exxonmobil-an-undervalued-long-term-investment-despite-recent-pressure-from-climate-activists?mail_subject=xom-exxon-mobil-an-undervalued-long-term-investment-despite-recent-pressure-from-climate-activists&amp;utm_campaign=rta-stock-article&amp;utm_content=link-0&amp;utm_medium=email&amp;utm_source=seeking_alpha
573,6.0,1469523847267368965,1367890959623675910,Pankaj Pramanik(https://pglfmc.com/Dubai GlobalHQ),pglfmc,0,https://t.co/qcpNEzQ4Al,Investor group faults new Exxon board members on climate transition plan https://t.co/qcpNEzQ4Al,https://boingboing.net/2021/07/02/a-top-exxon-lobbyist-was-secretly-recorded-bragging-about-climate-denial.html
585,6.0,1469345414885384192,272278343,HOUmanitarian,HOUmanitarian,0,https://t.co/9Z4y3INVTR,"Investor group faults new Exxon board &amp; management on climate transition plan.  
https://t.co/9Z4y3INVTR",https://www.nbcnews.com/science/environment/exxon-lobbyist-duped-greenpeace-says-climate-policy-was-ploy-rcna1317
592,6.0,1469333125746601989,902596925123330054,Mad Love,madlove_love,0,https://t.co/khrL2cshU8,"#PollutersOut
Investor group faults new Exxon board members on climate transition plan https://t.co/khrL2cshU8",https://www.reuters.com/business/sustainable-business/exxon-lobbyist-duped-by-greenpeace-says-climate-policy-was-ploy-ceo-condemns-2021-06-30/
651,6.0,1469073516574220294,1886534490,Nanette Wizov,Nanowiz05,0,https://t.co/girx0fF8Wr,"The money is saying you're moving too slow, turtle @exxonmobil
#FossilFools
#sustainability #ClimateActionNow
#ClimateAction
Reuters: Investor group faults new Exxon board members on climate transition plan.
https://t.co/girx0fF8Wr

via @GoogleNews",https://www.reuters.com/business/sustainable-business/exxon-lobbyist-duped-by-greenpeace-says-climate-policy-was-ploy-ceo-condemns-2021-06-30/
665,6.0,1469037893947740160,7030722,Anirvan Chatterjee,anirvan,0,https://t.co/RuKrUFaLAi,"""…'There are some potentially catastrophic events that should be considered…if the Antarctic ice sheet…should melt…cause flooding on much of the U.S. East Coast…' Glaser…warned that the report 'should be restricted…and not distributed externally.'"" https://t.co/RuKrUFaLAi",https://twitter.com/ReutersBiz/status/1410376373869461504/photo/1
677,6.0,1469024794884513792,72103163,Jeff Nesbit,jeffnesbit,0,https://t.co/c5qLTU6vE3,Investor group faults new Exxon board members on climate transition plan - Reuters https://t.co/c5qLTU6vE3,https://unearthed.greenpeace.org/2021/06/30/exxon-climate-change-undercover/
685,6.0,1469013246090825738,783779510,Greg Roumeliotis,GregRoumeliotis,0,https://t.co/VuoIzsDrys,Investor group faults new Exxon board members on climate transition plan https://t.co/VuoIzsDrys $XOM,https://www.reuters.com/business/sustainable-business/whats-plan-corporate-polluters-lag-setting-climate-goals-2021-06-21/
